Min_Energy_Thresh_F,Max_Energy_Thresh_F,Min_Energy_Thresh_M,Max_Energy_Thresh_M,Foraging_Condition_Mean,Foraging_Condition_SD,Foraging_Condition_Kick,Egg_Neglect_Max,Success,Fail_Dead_Parent,Fail_Egg_Neglect_Max,Fail_Egg_Neglect_Cumulative
400,800,500,800,160,47,0,3,0.398,0,0.602,0
400,800,500,800,160,47,0,4,0.493,0,0.507,0
400,800,500,800,160,47,0,5,0.635,0,0.365,0
400,800,500,800,160,47,0,6,0.738,0,0.26,0.002
400,800,500,800,160,47,0,7,0.808,0,0.188,0.004
400,800,500,800,170,47,0,1,0.619,0,0.381,0
400,800,500,800,170,47,0,2,0.713,0,0.287,0
400,800,500,800,170,47,0,3,0.817,0,0.183,0
400,800,500,800,170,47,0,4,0.873,0,0.127,0
400,800,500,800,170,47,0,5,0.933,0,0.067,0
400,800,500,800,170,47,0,6,0.969,0,0.031,0
400,800,500,800,170,47,0,7,0.987,0,0.013,0
400,800,500,900,130,47,0,1,0,0.056,0.944,0
400,800,500,900,130,47,0,2,0,0.055,0.945,0
400,800,500,900,130,47,0,3,0,0.063,0.937,0
400,800,500,900,130,47,0,4,0,0.059,0.941,0
400,800,500,900,130,47,0,5,0.001,0.05,0.949,0
400,800,500,900,130,47,0,6,0,0.041,0.959,0
400,800,500,900,130,47,0,7,0,0.061,0.939,0
400,800,500,900,140,47,0,1,0,0.001,0.999,0
400,800,500,900,140,47,0,2,0.003,0.001,0.996,0
400,800,500,900,140,47,0,3,0.005,0.002,0.993,0
400,800,500,900,140,47,0,4,0.004,0.001,0.995,0
400,800,500,900,140,47,0,5,0.014,0.002,0.984,0
400,800,500,900,140,47,0,6,0.014,0.001,0.982,0.003
400,800,500,900,140,47,0,7,0.019,0.001,0.968,0.012
400,800,500,900,150,47,0,1,0.016,0,0.984,0
400,800,500,900,150,47,0,2,0.028,0,0.972,0
400,800,500,900,150,47,0,3,0.049,0,0.951,0
400,800,500,900,150,47,0,4,0.092,0,0.908,0
400,800,500,900,150,47,0,5,0.126,0,0.874,0
400,800,500,900,150,47,0,6,0.198,0,0.796,0.006
400,800,500,900,150,47,0,7,0.282,0,0.695,0.023
400,800,500,900,160,47,0,1,0.165,0,0.835,0
400,800,500,900,160,47,0,2,0.269,0,0.731,0
400,800,500,900,160,47,0,3,0.369,0,0.631,0
400,800,500,900,160,47,0,4,0.484,0,0.516,0
400,800,500,900,160,47,0,5,0.565,0,0.435,0
400,800,500,900,160,47,0,6,0.678,0,0.318,0.004
400,800,500,900,160,47,0,7,0.746,0,0.249,0.005
400,800,500,900,170,47,0,1,0.609,0,0.391,0
400,800,500,900,170,47,0,2,0.677,0,0.323,0
400,800,500,900,170,47,0,3,0.786,0,0.214,0
400,800,500,900,170,47,0,4,0.865,0,0.135,0
400,800,500,900,170,47,0,5,0.919,0,0.081,0
400,800,500,900,170,47,0,6,0.963,0,0.037,0
400,800,500,900,170,47,0,7,0.975,0,0.025,0
400,800,600,700,130,47,0,1,0,0.034,0.966,0
400,800,600,700,130,47,0,2,0,0.042,0.958,0
400,800,600,700,130,47,0,3,0,0.05,0.95,0
400,800,600,700,130,47,0,4,0,0.036,0.964,0
400,800,600,700,130,47,0,5,0,0.032,0.968,0
400,800,600,700,130,47,0,6,0,0.035,0.963,0.002
400,800,600,700,130,47,0,7,0,0.045,0.946,0.009
400,800,600,700,140,47,0,1,0.001,0.001,0.998,0
400,800,600,700,140,47,0,2,0.001,0.001,0.998,0
400,800,600,700,140,47,0,3,0.003,0.001,0.996,0
400,800,600,700,140,47,0,4,0.022,0.002,0.972,0.004
400,800,600,700,140,47,0,5,0.028,0.001,0.94,0.031
400,800,600,700,140,47,0,6,0.03,0.001,0.885,0.084
400,800,600,700,140,47,0,7,0.036,0.003,0.815,0.146
400,800,600,700,150,47,0,1,0.009,0,0.991,0
400,800,600,700,150,47,0,2,0.038,0,0.962,0
400,800,600,700,150,47,0,3,0.096,0,0.903,0.001
400,800,600,700,150,47,0,4,0.217,0,0.775,0.008
400,800,600,700,150,47,0,5,0.318,0,0.614,0.068
400,800,600,700,150,47,0,6,0.385,0,0.479,0.136
400,800,600,700,150,47,0,7,0.428,0,0.356,0.216
400,800,600,700,160,47,0,1,0.08,0,0.92,0
400,800,600,700,160,47,0,2,0.274,0,0.726,0
400,800,600,700,160,47,0,3,0.485,0,0.515,0
400,800,600,700,160,47,0,4,0.691,0,0.305,0.004
400,800,600,700,160,47,0,5,0.831,0,0.162,0.007
400,800,600,700,160,47,0,6,0.899,0,0.082,0.019
400,800,600,700,160,47,0,7,0.936,0,0.042,0.022
400,800,600,700,170,47,0,1,0.428,0,0.572,0
400,800,600,700,170,47,0,2,0.693,0,0.307,0
400,800,600,700,170,47,0,3,0.888,0,0.112,0
400,800,600,700,170,47,0,4,0.958,0,0.042,0
400,800,600,700,170,47,0,5,0.981,0,0.019,0
400,800,600,700,170,47,0,6,0.992,0,0.008,0
400,800,600,700,170,47,0,7,0.995,0,0.005,0
400,800,600,800,130,47,0,1,0,0.037,0.963,0
400,800,600,800,130,47,0,2,0,0.053,0.947,0
400,800,600,800,130,47,0,3,0,0.035,0.965,0
400,800,600,800,130,47,0,4,0,0.051,0.949,0
400,800,600,800,130,47,0,5,0,0.044,0.955,0.001
400,800,600,800,130,47,0,6,0,0.047,0.952,0.001
400,800,600,800,130,47,0,7,0,0.035,0.965,0
400,800,600,800,140,47,0,1,0.001,0,0.999,0
400,800,600,800,140,47,0,2,0.001,0.004,0.995,0
400,800,600,800,140,47,0,3,0.003,0.001,0.996,0
400,800,600,800,140,47,0,4,0.002,0,0.997,0.001
400,800,600,800,140,47,0,5,0.01,0,0.986,0.004
400,800,600,800,140,47,0,6,0.009,0.005,0.969,0.017
400,800,600,800,140,47,0,7,0.024,0.003,0.921,0.052
400,800,600,800,150,47,0,1,0.006,0,0.994,0
400,800,600,800,150,47,0,2,0.015,0,0.985,0
400,800,600,800,150,47,0,3,0.038,0,0.962,0
400,800,600,800,150,47,0,4,0.124,0,0.875,0.001
400,800,600,800,150,47,0,5,0.196,0,0.8,0.004
400,800,600,800,150,47,0,6,0.277,0,0.675,0.048
400,800,600,800,150,47,0,7,0.358,0,0.55,0.092
400,800,600,800,160,47,0,1,0.093,0,0.907,0
400,800,600,800,160,47,0,2,0.188,0,0.812,0
400,800,600,800,160,47,0,3,0.358,0,0.642,0
400,800,600,800,160,47,0,4,0.478,0,0.522,0
400,800,600,800,160,47,0,5,0.66,0,0.339,0.001
400,800,600,800,160,47,0,6,0.77,0,0.227,0.003
400,800,600,800,160,47,0,7,0.859,0,0.123,0.018
400,800,600,800,170,47,0,1,0.444,0,0.556,0
400,800,600,800,170,47,0,2,0.596,0,0.404,0
400,800,600,800,170,47,0,3,0.767,0,0.233,0
400,800,600,800,170,47,0,4,0.881,0,0.119,0
400,800,600,800,170,47,0,5,0.947,0,0.053,0
400,800,600,800,170,47,0,6,0.976,0,0.024,0
400,800,600,800,170,47,0,7,0.985,0,0.014,0.001
400,800,600,900,130,47,0,1,0,0.041,0.959,0
400,800,600,900,130,47,0,2,0,0.058,0.942,0
400,800,600,900,130,47,0,3,0,0.042,0.958,0
400,800,600,900,130,47,0,4,0,0.04,0.96,0
400,800,600,900,130,47,0,5,0,0.04,0.96,0
400,800,600,900,130,47,0,6,0,0.04,0.96,0
400,800,600,900,130,47,0,7,0,0.048,0.952,0
400,800,600,900,140,47,0,1,0.001,0.002,0.997,0
400,800,600,900,140,47,0,2,0.001,0.002,0.997,0
400,800,600,900,140,47,0,3,0,0.001,0.999,0
400,800,600,900,140,47,0,4,0.004,0.002,0.994,0
400,800,600,900,140,47,0,5,0.012,0,0.987,0.001
400,800,600,900,140,47,0,6,0.014,0.001,0.979,0.006
400,800,600,900,140,47,0,7,0.014,0.003,0.96,0.023
400,800,600,900,150,47,0,1,0.012,0,0.988,0
400,800,600,900,150,47,0,2,0.011,0,0.989,0
400,800,600,900,150,47,0,3,0.048,0,0.952,0
400,800,600,900,150,47,0,4,0.08,0,0.919,0.001
400,800,600,900,150,47,0,5,0.127,0,0.87,0.003
400,800,600,900,150,47,0,6,0.197,0,0.785,0.018
400,800,600,900,150,47,0,7,0.274,0,0.665,0.061
400,800,600,900,160,47,0,1,0.103,0,0.897,0
400,800,600,900,160,47,0,2,0.183,0,0.817,0
400,800,600,900,160,47,0,3,0.288,0,0.712,0
400,800,600,900,160,47,0,4,0.441,0,0.559,0
400,800,600,900,160,47,0,5,0.556,0,0.443,0.001
400,800,600,900,160,47,0,6,0.68,0,0.316,0.004
400,800,600,900,160,47,0,7,0.782,0,0.201,0.017
400,800,600,900,170,47,0,1,0.46,0,0.54,0
400,800,600,900,170,47,0,2,0.584,0,0.416,0
400,800,600,900,170,47,0,3,0.732,0,0.268,0
400,800,600,900,170,47,0,4,0.82,0,0.18,0
400,800,600,900,170,47,0,5,0.898,0,0.102,0
400,800,600,900,170,47,0,6,0.961,0,0.039,0
400,800,600,900,170,47,0,7,0.979,0,0.02,0.001
400,900,400,700,130,47,0,1,0,0.089,0.911,0
400,900,400,700,130,47,0,2,0,0.078,0.922,0
400,900,400,700,130,47,0,3,0,0.082,0.918,0
400,900,400,700,130,47,0,4,0,0.096,0.904,0
400,900,400,700,130,47,0,5,0,0.082,0.918,0
400,900,400,700,130,47,0,6,0,0.087,0.913,0
400,900,400,700,130,47,0,7,0,0.073,0.925,0.002
400,900,400,700,140,47,0,1,0,0.006,0.994,0
400,900,400,700,140,47,0,2,0.001,0.005,0.994,0
400,900,400,700,140,47,0,3,0.003,0.001,0.996,0
400,900,400,700,140,47,0,4,0.007,0.005,0.988,0
400,900,400,700,140,47,0,5,0.013,0.005,0.981,0.001
400,900,400,700,140,47,0,6,0.026,0.004,0.969,0.001
400,900,400,700,140,47,0,7,0.024,0.006,0.957,0.013
400,900,400,700,150,47,0,1,0.028,0,0.972,0
400,900,400,700,150,47,0,2,0.046,0,0.954,0
400,900,400,700,150,47,0,3,0.063,0,0.937,0
400,900,400,700,150,47,0,4,0.123,0.001,0.876,0
400,900,400,700,150,47,0,5,0.171,0,0.829,0
400,900,400,700,150,47,0,6,0.274,0,0.72,0.006
400,900,400,700,150,47,0,7,0.336,0.001,0.636,0.027
400,900,400,700,160,47,0,1,0.217,0,0.783,0
400,900,400,700,160,47,0,2,0.309,0,0.691,0
400,900,400,700,160,47,0,3,0.404,0,0.596,0
400,900,400,700,160,47,0,4,0.529,0,0.471,0
400,900,400,700,160,47,0,5,0.606,0,0.394,0
400,900,400,700,160,47,0,6,0.705,0,0.295,0
400,900,400,700,160,47,0,7,0.805,0,0.192,0.003
400,900,400,700,170,47,0,1,0.631,0,0.369,0
400,900,400,700,170,47,0,2,0.721,0,0.279,0
400,900,400,700,170,47,0,3,0.827,0,0.173,0
400,900,400,700,170,47,0,4,0.874,0,0.126,0
400,900,400,700,170,47,0,5,0.926,0,0.074,0
400,900,400,700,170,47,0,6,0.953,0,0.047,0
400,900,400,700,170,47,0,7,0.982,0,0.018,0
400,900,400,800,130,47,0,1,0,0.068,0.932,0
400,900,400,800,130,47,0,2,0,0.076,0.924,0
400,900,400,800,130,47,0,3,0,0.076,0.924,0
400,900,400,800,130,47,0,4,0,0.084,0.916,0
400,900,400,800,130,47,0,5,0,0.094,0.906,0
400,900,400,800,130,47,0,6,0,0.085,0.915,0
400,900,400,800,130,47,0,7,0,0.079,0.921,0
400,900,400,800,140,47,0,1,0.001,0.002,0.997,0
400,900,400,800,140,47,0,2,0.002,0.008,0.99,0
400,900,400,800,140,47,0,3,0.004,0.004,0.992,0
400,900,400,800,140,47,0,4,0.003,0.003,0.994,0
400,900,400,800,140,47,0,5,0.007,0.006,0.987,0
400,900,400,800,140,47,0,6,0.019,0.002,0.979,0
400,900,400,800,140,47,0,7,0.026,0.005,0.965,0.004
400,900,400,800,150,47,0,1,0.026,0,0.974,0
400,900,400,800,150,47,0,2,0.053,0,0.947,0
400,900,400,800,150,47,0,3,0.073,0,0.927,0
400,900,400,800,150,47,0,4,0.11,0,0.89,0
400,900,400,800,150,47,0,5,0.177,0,0.823,0
400,900,400,800,150,47,0,6,0.225,0,0.772,0.003
400,900,400,800,150,47,0,7,0.3,0,0.689,0.011
400,900,400,800,160,47,0,1,0.198,0,0.802,0
400,900,400,800,160,47,0,2,0.315,0,0.685,0
400,900,400,800,160,47,0,3,0.366,0,0.634,0
400,900,400,800,160,47,0,4,0.52,0,0.48,0
400,900,400,800,160,47,0,5,0.582,0,0.418,0
400,900,400,800,160,47,0,6,0.703,0,0.296,0.001
400,900,400,800,160,47,0,7,0.764,0,0.235,0.001
400,900,400,800,170,47,0,1,0.613,0,0.387,0
400,900,400,800,170,47,0,2,0.733,0,0.267,0
400,900,400,800,170,47,0,3,0.802,0,0.198,0
400,900,400,800,170,47,0,4,0.879,0,0.121,0
400,900,400,800,170,47,0,5,0.914,0,0.086,0
400,900,400,800,170,47,0,6,0.963,0,0.037,0
400,900,400,800,170,47,0,7,0.969,0,0.031,0
400,900,400,900,130,47,0,1,0,0.082,0.918,0
400,900,400,900,130,47,0,2,0,0.074,0.926,0
400,900,400,900,130,47,0,3,0,0.091,0.909,0
400,900,400,900,130,47,0,4,0,0.072,0.928,0
400,900,400,900,130,47,0,5,0,0.065,0.935,0
400,900,400,900,130,47,0,6,0,0.063,0.937,0
400,900,400,900,130,47,0,7,0,0.064,0.935,0.001
400,900,400,900,140,47,0,1,0,0.003,0.997,0
400,900,400,900,140,47,0,2,0,0.003,0.997,0
400,900,400,900,140,47,0,3,0.002,0.004,0.994,0
400,900,400,900,140,47,0,4,0.005,0.005,0.99,0
400,900,400,900,140,47,0,5,0.01,0.004,0.986,0
400,900,400,900,140,47,0,6,0.015,0.005,0.978,0.002
400,900,400,900,140,47,0,7,0.008,0.003,0.983,0.006
400,900,400,900,150,47,0,1,0.021,0,0.979,0
400,900,400,900,150,47,0,2,0.038,0,0.962,0
400,900,400,900,150,47,0,3,0.058,0,0.942,0
400,900,400,900,150,47,0,4,0.093,0,0.907,0
400,900,400,900,150,47,0,5,0.147,0,0.853,0
400,900,400,900,150,47,0,6,0.174,0,0.824,0.002
400,900,400,900,150,47,0,7,0.24,0,0.753,0.007
400,900,400,900,160,47,0,1,0.2,0,0.8,0
400,900,400,900,160,47,0,2,0.262,0,0.738,0
400,900,400,900,160,47,0,3,0.324,0,0.676,0
400,900,400,900,160,47,0,4,0.445,0,0.555,0
400,900,400,900,160,47,0,5,0.576,0,0.424,0
400,900,400,900,160,47,0,6,0.635,0,0.365,0
400,900,400,900,160,47,0,7,0.708,0,0.288,0.004
400,900,400,900,170,47,0,1,0.6,0,0.4,0
400,900,400,900,170,47,0,2,0.683,0,0.317,0
400,900,400,900,170,47,0,3,0.778,0,0.222,0
400,900,400,900,170,47,0,4,0.841,0,0.159,0
400,900,400,900,170,47,0,5,0.91,0,0.09,0
400,900,400,900,170,47,0,6,0.924,0,0.076,0
400,900,400,900,170,47,0,7,0.951,0,0.049,0
400,900,500,700,130,47,0,1,0,0.036,0.964,0
400,900,500,700,130,47,0,2,0,0.058,0.942,0
400,900,500,700,130,47,0,3,0,0.048,0.952,0
400,900,500,700,130,47,0,4,0,0.042,0.958,0
400,900,500,700,130,47,0,5,0,0.042,0.958,0
400,900,500,700,130,47,0,6,0,0.055,0.945,0
400,900,500,700,130,47,0,7,0,0.05,0.95,0
400,900,500,700,140,47,0,1,0.001,0.002,0.997,0
400,900,500,700,140,47,0,2,0,0,1,0
400,900,500,700,140,47,0,3,0.003,0.003,0.994,0
400,900,500,700,140,47,0,4,0.006,0.001,0.993,0
400,900,500,700,140,47,0,5,0.01,0.001,0.988,0.001
400,900,500,700,140,47,0,6,0.016,0.002,0.971,0.011
400,900,500,700,140,47,0,7,0.033,0.001,0.919,0.047
400,900,500,700,150,47,0,1,0.014,0,0.986,0
400,900,500,700,150,47,0,2,0.017,0,0.983,0
400,900,500,700,150,47,0,3,0.041,0,0.959,0
400,900,500,700,150,47,0,4,0.114,0,0.886,0
400,900,500,700,150,47,0,5,0.166,0,0.825,0.009
400,900,500,700,150,47,0,6,0.274,0,0.691,0.035
400,900,500,700,150,47,0,7,0.34,0,0.589,0.071
400,900,500,700,160,47,0,1,0.118,0,0.882,0
400,900,500,700,160,47,0,2,0.181,0,0.819,0
400,900,500,700,160,47,0,3,0.318,0,0.682,0
400,900,500,700,160,47,0,4,0.477,0,0.523,0
400,900,500,700,160,47,0,5,0.651,0,0.348,0.001
400,900,500,700,160,47,0,6,0.792,0,0.199,0.009
400,900,500,700,160,47,0,7,0.861,0,0.128,0.011
400,900,500,700,170,47,0,1,0.443,0,0.557,0
400,900,500,700,170,47,0,2,0.617,0,0.383,0
400,900,500,700,170,47,0,3,0.738,0,0.262,0
400,900,500,700,170,47,0,4,0.86,0,0.14,0
400,900,500,700,170,47,0,5,0.95,0,0.05,0
400,900,500,700,170,47,0,6,0.972,0,0.028,0
400,900,500,700,170,47,0,7,0.987,0,0.013,0
400,900,500,800,130,47,0,1,0,0.049,0.951,0
400,900,500,800,130,47,0,2,0,0.042,0.958,0
400,900,500,800,130,47,0,3,0,0.047,0.953,0
400,900,500,800,130,47,0,4,0,0.048,0.952,0
400,900,500,800,130,47,0,5,0,0.039,0.961,0
400,900,500,800,130,47,0,6,0,0.048,0.952,0
400,900,500,800,130,47,0,7,0,0.05,0.95,0
400,900,500,800,140,47,0,1,0,0.002,0.998,0
400,900,500,800,140,47,0,2,0.001,0.001,0.998,0
400,900,500,800,140,47,0,3,0.001,0,0.999,0
400,900,500,800,140,47,0,4,0.003,0.003,0.994,0
400,900,500,800,140,47,0,5,0.005,0.002,0.992,0.001
400,900,500,800,140,47,0,6,0.016,0.001,0.983,0
400,900,500,800,140,47,0,7,0.015,0.003,0.965,0.017
400,900,500,800,150,47,0,1,0.014,0,0.986,0
400,900,500,800,150,47,0,2,0.018,0,0.982,0
400,900,500,800,150,47,0,3,0.031,0,0.969,0
400,900,500,800,150,47,0,4,0.077,0,0.923,0
400,900,500,800,150,47,0,5,0.118,0,0.882,0
400,900,500,800,150,47,0,6,0.185,0,0.8,0.015
400,900,500,800,150,47,0,7,0.234,0,0.725,0.041
400,900,500,800,160,47,0,1,0.121,0,0.879,0
400,900,500,800,160,47,0,2,0.174,0,0.826,0
400,900,500,800,160,47,0,3,0.268,0,0.732,0
400,900,500,800,160,47,0,4,0.427,0,0.573,0
400,900,500,800,160,47,0,5,0.496,0,0.504,0
400,900,500,800,160,47,0,6,0.643,0,0.355,0.002
400,900,500,800,160,47,0,7,0.751,0,0.242,0.007
400,900,500,800,170,47,0,1,0.448,0,0.552,0
400,900,500,800,170,47,0,2,0.623,0,0.377,0
400,900,500,800,170,47,0,3,0.709,0,0.291,0
400,900,500,800,170,47,0,4,0.786,0,0.214,0
400,900,500,800,170,47,0,5,0.874,0,0.126,0
400,900,500,800,170,47,0,6,0.945,0,0.055,0
400,900,500,800,170,47,0,7,0.969,0,0.031,0
400,900,500,900,130,47,0,1,0,0.049,0.951,0
400,900,500,900,130,47,0,2,0,0.04,0.96,0
400,900,500,900,130,47,0,3,0,0.057,0.943,0
400,900,500,900,130,47,0,4,0,0.044,0.956,0
400,900,500,900,130,47,0,5,0,0.041,0.959,0
400,900,500,900,130,47,0,6,0,0.057,0.942,0.001
400,900,500,900,130,47,0,7,0.001,0.045,0.954,0
400,900,500,900,140,47,0,1,0.001,0.004,0.995,0
400,900,500,900,140,47,0,2,0,0,1,0
400,900,500,900,140,47,0,3,0.002,0.004,0.994,0
400,900,500,900,140,47,0,4,0.004,0,0.996,0
400,900,500,900,140,47,0,5,0.003,0.002,0.995,0
400,900,500,900,140,47,0,6,0.009,0.002,0.988,0.001
400,900,500,900,140,47,0,7,0.017,0.002,0.978,0.003
400,900,500,900,150,47,0,1,0.008,0,0.992,0
400,900,500,900,150,47,0,2,0.019,0,0.981,0
400,900,500,900,150,47,0,3,0.044,0,0.956,0
400,900,500,900,150,47,0,4,0.079,0,0.921,0
400,900,500,900,150,47,0,5,0.11,0.001,0.889,0
400,900,500,900,150,47,0,6,0.205,0,0.791,0.004
400,900,500,900,150,47,0,7,0.254,0,0.725,0.021
400,900,500,900,160,47,0,1,0.126,0,0.874,0
400,900,500,900,160,47,0,2,0.194,0,0.806,0
400,900,500,900,160,47,0,3,0.3,0,0.7,0
400,900,500,900,160,47,0,4,0.412,0,0.588,0
400,900,500,900,160,47,0,5,0.538,0,0.462,0
400,900,500,900,160,47,0,6,0.629,0,0.369,0.002
400,900,500,900,160,47,0,7,0.704,0,0.293,0.003
400,900,500,900,170,47,0,1,0.477,0,0.523,0
400,900,500,900,170,47,0,2,0.64,0,0.36,0
400,900,500,900,170,47,0,3,0.734,0,0.266,0
400,900,500,900,170,47,0,4,0.824,0,0.176,0
400,900,500,900,170,47,0,5,0.876,0,0.124,0
400,900,500,900,170,47,0,6,0.928,0,0.072,0
400,900,500,900,170,47,0,7,0.956,0,0.044,0
400,900,600,700,130,47,0,1,0,0.022,0.978,0
400,900,600,700,130,47,0,2,0,0.028,0.972,0
400,900,600,700,130,47,0,3,0,0.03,0.97,0
400,900,600,700,130,47,0,4,0,0.023,0.977,0
400,900,600,700,130,47,0,5,0,0.028,0.97,0.002
400,900,600,700,130,47,0,6,0,0.03,0.968,0.002
400,900,600,700,130,47,0,7,0,0.027,0.964,0.009
400,900,600,700,140,47,0,1,0,0.002,0.998,0
400,900,600,700,140,47,0,2,0,0,1,0
400,900,600,700,140,47,0,3,0.003,0,0.997,0
400,900,600,700,140,47,0,4,0.01,0.003,0.985,0.002
400,900,600,700,140,47,0,5,0.017,0.001,0.957,0.025
400,900,600,700,140,47,0,6,0.01,0.001,0.903,0.086
400,900,600,700,140,47,0,7,0.027,0.001,0.841,0.131
400,900,600,700,150,47,0,1,0.003,0,0.997,0
400,900,600,700,150,47,0,2,0.022,0,0.978,0
400,900,600,700,150,47,0,3,0.083,0,0.915,0.002
400,900,600,700,150,47,0,4,0.185,0,0.794,0.021
400,900,600,700,150,47,0,5,0.248,0,0.677,0.075
400,900,600,700,150,47,0,6,0.328,0,0.501,0.171
400,900,600,700,150,47,0,7,0.364,0,0.344,0.292
400,900,600,700,160,47,0,1,0.036,0,0.964,0
400,900,600,700,160,47,0,2,0.203,0,0.797,0
400,900,600,700,160,47,0,3,0.415,0,0.585,0
400,900,600,700,160,47,0,4,0.643,0,0.354,0.003
400,900,600,700,160,47,0,5,0.782,0,0.199,0.019
400,900,600,700,160,47,0,6,0.86,0,0.112,0.028
400,900,600,700,160,47,0,7,0.885,0,0.06,0.055
400,900,600,700,170,47,0,1,0.266,0,0.734,0
400,900,600,700,170,47,0,2,0.549,0,0.451,0
400,900,600,700,170,47,0,3,0.811,0,0.189,0
400,900,600,700,170,47,0,4,0.937,0,0.063,0
400,900,600,700,170,47,0,5,0.983,0,0.017,0
400,900,600,700,170,47,0,6,0.987,0,0.013,0
400,900,600,700,170,47,0,7,0.995,0,0.005,0
400,900,600,800,130,47,0,1,0,0.023,0.977,0
400,900,600,800,130,47,0,2,0,0.029,0.971,0
400,900,600,800,130,47,0,3,0,0.029,0.971,0
400,900,600,800,130,47,0,4,0,0.031,0.969,0
400,900,600,800,130,47,0,5,0,0.033,0.967,0
400,900,600,800,130,47,0,6,0,0.029,0.971,0
400,900,600,800,130,47,0,7,0.001,0.02,0.979,0
400,900,600,800,140,47,0,1,0,0.001,0.999,0
400,900,600,800,140,47,0,2,0,0,1,0
400,900,600,800,140,47,0,3,0,0,1,0
400,900,600,800,140,47,0,4,0.004,0.002,0.994,0
400,900,600,800,140,47,0,5,0.005,0,0.993,0.002
400,900,600,800,140,47,0,6,0.012,0,0.974,0.014
400,900,600,800,140,47,0,7,0.015,0,0.95,0.035
400,900,600,800,150,47,0,1,0.002,0,0.998,0
400,900,600,800,150,47,0,2,0.013,0,0.987,0
400,900,600,800,150,47,0,3,0.023,0,0.977,0
400,900,600,800,150,47,0,4,0.079,0,0.92,0.001
400,900,600,800,150,47,0,5,0.144,0,0.849,0.007
400,900,600,800,150,47,0,6,0.23,0,0.721,0.049
400,900,600,800,150,47,0,7,0.275,0,0.614,0.111
400,900,600,800,160,47,0,1,0.049,0,0.951,0
400,900,600,800,160,47,0,2,0.11,0,0.89,0
400,900,600,800,160,47,0,3,0.232,0,0.768,0
400,900,600,800,160,47,0,4,0.41,0,0.59,0
400,900,600,800,160,47,0,5,0.589,0,0.407,0.004
400,900,600,800,160,47,0,6,0.714,0,0.275,0.011
400,900,600,800,160,47,0,7,0.824,0,0.155,0.021
400,900,600,800,170,47,0,1,0.257,0,0.743,0
400,900,600,800,170,47,0,2,0.447,0,0.553,0
400,900,600,800,170,47,0,3,0.661,0,0.339,0
400,900,600,800,170,47,0,4,0.784,0,0.216,0
400,900,600,800,170,47,0,5,0.903,0,0.097,0
400,900,600,800,170,47,0,6,0.951,0,0.049,0
400,900,600,800,170,47,0,7,0.986,0,0.014,0
400,900,600,900,130,47,0,1,0,0.028,0.972,0
400,900,600,900,130,47,0,2,0,0.038,0.962,0
400,900,600,900,130,47,0,3,0,0.033,0.967,0
400,900,600,900,130,47,0,4,0,0.032,0.968,0
400,900,600,900,130,47,0,5,0,0.036,0.964,0
400,900,600,900,130,47,0,6,0,0.039,0.961,0
400,900,600,900,130,47,0,7,0,0.033,0.967,0
400,900,600,900,140,47,0,1,0,0,1,0
400,900,600,900,140,47,0,2,0.001,0.001,0.998,0
400,900,600,900,140,47,0,3,0,0.002,0.998,0
400,900,600,900,140,47,0,4,0.002,0.005,0.993,0
400,900,600,900,140,47,0,5,0.007,0.001,0.992,0
400,900,600,900,140,47,0,6,0.012,0.002,0.98,0.006
400,900,600,900,140,47,0,7,0.01,0.002,0.976,0.012
400,900,600,900,150,47,0,1,0.002,0,0.998,0
400,900,600,900,150,47,0,2,0.003,0,0.997,0
400,900,600,900,150,47,0,3,0.024,0,0.976,0
400,900,600,900,150,47,0,4,0.038,0,0.962,0
400,900,600,900,150,47,0,5,0.092,0.001,0.906,0.001
400,900,600,900,150,47,0,6,0.15,0,0.836,0.014
400,900,600,900,150,47,0,7,0.213,0,0.739,0.048
400,900,600,900,160,47,0,1,0.053,0,0.947,0
400,900,600,900,160,47,0,2,0.114,0,0.886,0
400,900,600,900,160,47,0,3,0.199,0,0.801,0
400,900,600,900,160,47,0,4,0.359,0,0.641,0
400,900,600,900,160,47,0,5,0.446,0,0.553,0.001
400,900,600,900,160,47,0,6,0.603,0,0.392,0.005
400,900,600,900,160,47,0,7,0.725,0,0.264,0.011
400,900,600,900,170,47,0,1,0.289,0,0.711,0
400,900,600,900,170,47,0,2,0.462,0,0.538,0
400,900,600,900,170,47,0,3,0.582,0,0.418,0
400,900,600,900,170,47,0,4,0.724,0,0.276,0
400,900,600,900,170,47,0,5,0.838,0,0.162,0
400,900,600,900,170,47,0,6,0.926,0,0.074,0
